tau0,t0,lorentzian_avg_rho_dimless,L0max_planck_units
0.02,-0.040000000000000036,-0.03978873577297384,1221.5062797572996
0.02,-0.030000000000000027,-0.03978873577297383,1221.5062797572998
0.02,-0.020000000000000018,-0.03978873577297384,1221.5062797572996
0.02,-0.010000000000000009,-0.039788735772973836,1221.5062797572998
0.02,0.0,-0.039788735772973836,1221.5062797572998
0.02,0.010000000000000231,-0.039788735772973836,1221.5062797572998
0.02,0.020000000000000018,-0.03978873577297384,1221.5062797572996
0.02,0.03000000000000025,-0.039788735772973836,1221.5062797572998
0.02,0.040000000000000036,-0.03978873577297384,1221.5062797572996
0.02,0.04999999999999982,-0.039788735772973836,1221.5062797572998
0.02,0.06000000000000005,-0.03978873577297382,1221.5062797573
0.02,0.06999999999999984,-0.03978873577297384,1221.5062797572996
0.02,0.08000000000000007,-0.039788735772973836,1221.5062797572998
0.02,0.08999999999999986,-0.03978873577297383,1221.5062797572998
0.02,0.10000000000000009,-0.03978873577297383,1221.5062797572998
0.02,0.10999999999999988,-0.03978873577297384,1221.5062797572996
0.02,0.1200000000000001,-0.03978873577297383,1221.5062797572998
0.02,0.1299999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.14000000000000012,-0.03978873577297383,1221.5062797572998
0.02,0.1499999999999999,-0.03978873577297384,1221.5062797572996
0.02,0.16000000000000014,-0.03978873577297384,1221.5062797572996
0.02,0.16999999999999993,-0.03978873577297384,1221.5062797572996
0.02,0.18000000000000016,-0.03978873577297383,1221.5062797572998
0.02,0.18999999999999995,-0.039788735772973836,1221.5062797572998
0.02,0.20000000000000018,-0.03978873577297384,1221.5062797572996
0.02,0.20999999999999996,-0.039788735772973836,1221.5062797572998
0.02,0.2200000000000002,-0.03978873577297384,1221.5062797572996
0.02,0.22999999999999998,-0.039788735772973836,1221.5062797572998
0.02,0.2400000000000002,-0.03978873577297383,1221.5062797572998
0.02,0.25,-0.039788735772973836,1221.5062797572998
0.02,0.26000000000000023,-0.039788735772973836,1221.5062797572998
0.02,0.27,-0.039788735772973836,1221.5062797572998
0.02,0.28000000000000025,-0.03978873577297383,1221.5062797572998
0.02,0.29000000000000004,-0.03978873577297383,1221.5062797572998
0.02,0.30000000000000027,-0.039788735772973836,1221.5062797572998
0.02,0.31000000000000005,-0.03978873577297383,1221.5062797572998
0.02,0.31999999999999984,-0.039788735772973836,1221.5062797572998
0.02,0.33000000000000007,-0.039788735772973836,1221.5062797572998
0.02,0.33999999999999986,-0.039788735772973836,1221.5062797572998
0.02,0.3500000000000001,-0.039788735772973836,1221.5062797572998
0.02,0.3599999999999999,-0.03978873577297383,1221.5062797572998
0.02,0.3700000000000001,-0.03978873577297384,1221.5062797572996
0.02,0.3799999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.3900000000000001,-0.03978873577297383,1221.5062797572998
0.02,0.3999999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.41000000000000014,-0.03978873577297383,1221.5062797572998
0.02,0.41999999999999993,-0.03978873577297384,1221.5062797572996
0.02,0.43000000000000016,-0.039788735772973836,1221.5062797572998
0.02,0.43999999999999995,-0.039788735772973836,1221.5062797572998
0.02,0.4500000000000002,-0.03978873577297384,1221.5062797572996
0.02,0.45999999999999996,-0.039788735772973836,1221.5062797572998
0.02,0.4700000000000002,-0.039788735772973836,1221.5062797572998
0.02,0.48,-0.03978873577297384,1221.5062797572996
0.02,0.4900000000000002,-0.03978873577297382,1221.5062797573
0.02,0.5,-0.03978873577297384,1221.5062797572996
0.02,0.5100000000000002,-0.039788735772973836,1221.5062797572998
0.02,0.52,-0.039788735772973836,1221.5062797572998
0.02,0.5300000000000002,-0.03978873577297384,1221.5062797572996
0.02,0.54,-0.039788735772973836,1221.5062797572998
0.02,0.5500000000000003,-0.039788735772973836,1221.5062797572998
0.02,0.56,-0.039788735772973836,1221.5062797572998
0.02,0.5699999999999998,-0.03978873577297383,1221.5062797572998
0.02,0.5800000000000001,-0.03978873577297384,1221.5062797572996
0.02,0.5899999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.6000000000000001,-0.03978873577297384,1221.5062797572996
0.02,0.6099999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.6200000000000001,-0.039788735772973836,1221.5062797572998
0.02,0.6299999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.6400000000000001,-0.03978873577297384,1221.5062797572996
0.02,0.6499999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.6600000000000001,-0.03978873577297383,1221.5062797572998
0.02,0.6699999999999999,-0.03978873577297384,1221.5062797572996
0.02,0.6800000000000002,-0.03978873577297384,1221.5062797572996
0.02,0.69,-0.03978873577297382,1221.5062797573
0.02,0.7000000000000002,-0.03978873577297384,1221.5062797572996
0.02,0.71,-0.03978873577297383,1221.5062797572998
0.02,0.7200000000000002,-0.03978873577297385,1221.5062797572996
0.02,0.73,-0.039788735772973836,1221.5062797572998
0.02,0.7400000000000002,-0.03978873577297383,1221.5062797572998
0.02,0.75,-0.039788735772973836,1221.5062797572998
0.02,0.7600000000000002,-0.03978873577297385,1221.5062797572996
0.02,0.77,-0.03978873577297383,1221.5062797572998
0.02,0.7800000000000002,-0.039788735772973836,1221.5062797572998
0.02,0.79,-0.039788735772973836,1221.5062797572998
0.02,0.8000000000000003,-0.039788735772973836,1221.5062797572998
0.02,0.81,-0.039788735772973836,1221.5062797572998
0.02,0.8199999999999998,-0.039788735772973836,1221.5062797572998
0.02,0.8300000000000001,-0.039788735772973836,1221.5062797572998
0.02,0.8399999999999999,-0.03978873577297383,1221.5062797572998
0.02,0.8500000000000001,-0.039788735772973836,1221.5062797572998
0.02,0.8599999999999999,-0.03978873577297382,1221.5062797573
0.02,0.8700000000000001,-0.03978873577297382,1221.5062797573
0.02,0.8799999999999999,-0.03978873577297383,1221.5062797572998
0.02,0.8900000000000001,-0.03978873577297382,1221.5062797573
0.02,0.8999999999999999,-0.039788735772973836,1221.5062797572998
0.02,0.9100000000000001,-0.03978873577297384,1221.5062797572996
0.02,0.9199999999999999,-0.03978873577297382,1221.5062797573
0.02,0.9300000000000002,-0.039788735772973836,1221.5062797572998
0.02,0.94,-0.03978873577297384,1221.5062797572996
0.02,0.9500000000000002,-0.03978873577297383,1221.5062797572998
0.02,0.96,-0.03978873577297383,1221.5062797572998
0.02,0.9700000000000002,-0.03978873577297383,1221.5062797572998
0.02,0.98,-0.03978873577297384,1221.5062797572996
0.02,0.9900000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.0,-0.03978873577297384,1221.5062797572996
0.02,1.0100000000000002,-0.03978873577297384,1221.5062797572996
0.02,1.02,-0.03978873577297382,1221.5062797573
0.02,1.0300000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.04,-0.03978873577297382,1221.5062797573
0.02,1.0500000000000003,-0.03978873577297384,1221.5062797572996
0.02,1.06,-0.03978873577297382,1221.5062797573
0.02,1.0700000000000003,-0.039788735772973836,1221.5062797572998
0.02,1.08,-0.03978873577297384,1221.5062797572996
0.02,1.0899999999999999,-0.039788735772973836,1221.5062797572998
0.02,1.1,-0.03978873577297384,1221.5062797572996
0.02,1.1099999999999999,-0.03978873577297382,1221.5062797573
0.02,1.12,-0.039788735772973836,1221.5062797572998
0.02,1.13,-0.03978873577297382,1221.5062797573
0.02,1.1400000000000001,-0.03978873577297383,1221.5062797572998
0.02,1.15,-0.039788735772973836,1221.5062797572998
0.02,1.1600000000000001,-0.03978873577297382,1221.5062797573
0.02,1.17,-0.03978873577297385,1221.5062797572996
0.02,1.1800000000000002,-0.03978873577297384,1221.5062797572996
0.02,1.19,-0.03978873577297384,1221.5062797572996
0.02,1.2000000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.21,-0.039788735772973836,1221.5062797572998
0.02,1.2200000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.23,-0.03978873577297384,1221.5062797572996
0.02,1.2400000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.25,-0.03978873577297384,1221.5062797572996
0.02,1.2600000000000002,-0.03978873577297384,1221.5062797572996
0.02,1.27,-0.039788735772973836,1221.5062797572998
0.02,1.2800000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.29,-0.03978873577297383,1221.5062797572998
0.02,1.3000000000000003,-0.03978873577297384,1221.5062797572996
0.02,1.31,-0.03978873577297383,1221.5062797572998
0.02,1.3200000000000003,-0.039788735772973836,1221.5062797572998
0.02,1.33,-0.039788735772973836,1221.5062797572998
0.02,1.3399999999999999,-0.03978873577297382,1221.5062797573
0.02,1.35,-0.039788735772973836,1221.5062797572998
0.02,1.3599999999999999,-0.039788735772973836,1221.5062797572998
0.02,1.37,-0.039788735772973836,1221.5062797572998
0.02,1.38,-0.039788735772973836,1221.5062797572998
0.02,1.3900000000000001,-0.03978873577297383,1221.5062797572998
0.02,1.4,-0.03978873577297383,1221.5062797572998
0.02,1.4100000000000001,-0.039788735772973836,1221.5062797572998
0.02,1.42,-0.039788735772973836,1221.5062797572998
0.02,1.4300000000000002,-0.03978873577297385,1221.5062797572996
0.02,1.44,-0.039788735772973836,1221.5062797572998
0.02,1.4500000000000002,-0.03978873577297383,1221.5062797572998
0.02,1.46,-0.039788735772973836,1221.5062797572998
0.02,1.4700000000000002,-0.03978873577297384,1221.5062797572996
0.02,1.48,-0.03978873577297382,1221.5062797573
0.02,1.4900000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.5,-0.03978873577297384,1221.5062797572996
0.02,1.5100000000000002,-0.03978873577297383,1221.5062797572998
0.02,1.52,-0.039788735772973836,1221.5062797572998
0.02,1.5300000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.54,-0.03978873577297384,1221.5062797572996
0.02,1.5500000000000003,-0.039788735772973836,1221.5062797572998
0.02,1.56,-0.03978873577297382,1221.5062797573
0.02,1.5700000000000003,-0.03978873577297384,1221.5062797572996
0.02,1.58,-0.03978873577297384,1221.5062797572996
0.02,1.5899999999999999,-0.03978873577297383,1221.5062797572998
0.02,1.6,-0.03978873577297384,1221.5062797572996
0.02,1.6099999999999999,-0.039788735772973836,1221.5062797572998
0.02,1.62,-0.039788735772973836,1221.5062797572998
0.02,1.63,-0.039788735772973836,1221.5062797572998
0.02,1.6400000000000001,-0.039788735772973836,1221.5062797572998
0.02,1.65,-0.039788735772973836,1221.5062797572998
0.02,1.6600000000000001,-0.03978873577297384,1221.5062797572996
0.02,1.67,-0.039788735772973836,1221.5062797572998
0.02,1.6800000000000002,-0.03978873577297382,1221.5062797573
0.02,1.69,-0.039788735772973836,1221.5062797572998
0.02,1.7000000000000002,-0.03978873577297383,1221.5062797572998
0.02,1.71,-0.039788735772973836,1221.5062797572998
0.02,1.7200000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.73,-0.03978873577297384,1221.5062797572996
0.02,1.7400000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.75,-0.039788735772973836,1221.5062797572998
0.02,1.7600000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.77,-0.03978873577297384,1221.5062797572996
0.02,1.7800000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.79,-0.039788735772973836,1221.5062797572998
0.02,1.8000000000000003,-0.03978873577297384,1221.5062797572996
0.02,1.81,-0.03978873577297382,1221.5062797573
0.02,1.8200000000000003,-0.039788735772973836,1221.5062797572998
0.02,1.83,-0.03978873577297383,1221.5062797572998
0.02,1.8399999999999999,-0.03978873577297383,1221.5062797572998
0.02,1.85,-0.039788735772973836,1221.5062797572998
0.02,1.8599999999999999,-0.03978873577297383,1221.5062797572998
0.02,1.87,-0.03978873577297385,1221.5062797572996
0.02,1.88,-0.03978873577297383,1221.5062797572998
0.02,1.8900000000000001,-0.039788735772973836,1221.5062797572998
0.02,1.9,-0.03978873577297383,1221.5062797572998
0.02,1.9100000000000001,-0.03978873577297384,1221.5062797572996
0.02,1.92,-0.03978873577297383,1221.5062797572998
0.02,1.9300000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.94,-0.03978873577297384,1221.5062797572996
0.02,1.9500000000000002,-0.039788735772973836,1221.5062797572998
0.02,1.96,-0.03978873577297384,1221.5062797572996
0.02,1.9700000000000002,-0.03978873577297382,1221.5062797573
0.02,1.98,-0.03978873577297384,1221.5062797572996
0.02,1.9900000000000002,-0.03978873577297383,1221.5062797572998
0.02,2.0,-0.039788735772973836,1221.5062797572998
0.05,-2.0,-0.03978873577297384,195.44100476116793
0.05,-1.99,-0.03978873577297384,195.44100476116793
0.05,-1.98,-0.03978873577297384,195.44100476116793
0.05,-1.97,-0.039788735772973836,195.44100476116796
0.05,-1.96,-0.039788735772973836,195.44100476116796
0.05,-1.95,-0.03978873577297383,195.441004761168
0.05,-1.94,-0.039788735772973836,195.44100476116796
0.05,-1.93,-0.039788735772973836,195.44100476116796
0.05,-1.92,-0.03978873577297384,195.44100476116793
0.05,-1.91,-0.039788735772973836,195.44100476116796
0.05,-1.9,-0.03978873577297385,195.4410047611679
0.05,-1.89,-0.039788735772973836,195.44100476116796
0.05,-1.88,-0.039788735772973836,195.44100476116796
0.05,-1.87,-0.03978873577297383,195.441004761168
0.05,-1.8599999999999999,-0.039788735772973836,195.44100476116796
0.05,-1.85,-0.03978873577297384,195.44100476116793
0.05,-1.84,-0.03978873577297384,195.44100476116793
0.05,-1.83,-0.039788735772973836,195.44100476116796
0.05,-1.82,-0.03978873577297385,195.4410047611679
0.05,-1.81,-0.039788735772973836,195.44100476116796
0.05,-1.8,-0.039788735772973836,195.44100476116796
0.05,-1.79,-0.03978873577297383,195.441004761168
0.05,-1.78,-0.03978873577297383,195.441004761168
0.05,-1.77,-0.03978873577297384,195.44100476116793
0.05,-1.76,-0.039788735772973836,195.44100476116796
0.05,-1.75,-0.039788735772973836,195.44100476116796
0.05,-1.74,-0.039788735772973836,195.44100476116796
0.05,-1.73,-0.03978873577297384,195.44100476116793
0.05,-1.72,-0.039788735772973836,195.44100476116796
0.05,-1.71,-0.03978873577297383,195.441004761168
0.05,-1.7,-0.03978873577297386,195.44100476116787
0.05,-1.69,-0.03978873577297384,195.44100476116793
0.05,-1.68,-0.03978873577297384,195.44100476116793
0.05,-1.67,-0.03978873577297383,195.441004761168
0.05,-1.66,-0.03978873577297384,195.44100476116793
0.05,-1.65,-0.03978873577297384,195.44100476116793
0.05,-1.6400000000000001,-0.03978873577297384,195.44100476116793
0.05,-1.63,-0.03978873577297384,195.44100476116793
0.05,-1.62,-0.03978873577297384,195.44100476116793
0.05,-1.6099999999999999,-0.03978873577297384,195.44100476116793
0.05,-1.6,-0.039788735772973836,195.44100476116796
0.05,-1.5899999999999999,-0.039788735772973836,195.44100476116796
0.05,-1.58,-0.03978873577297382,195.441004761168
0.05,-1.57,-0.03978873577297384,195.44100476116793
0.05,-1.56,-0.039788735772973836,195.44100476116796
0.05,-1.55,-0.039788735772973836,195.44100476116796
0.05,-1.54,-0.03978873577297385,195.4410047611679
0.05,-1.53,-0.03978873577297384,195.44100476116793
0.05,-1.52,-0.039788735772973836,195.44100476116796
0.05,-1.51,-0.039788735772973836,195.44100476116796
0.05,-1.5,-0.03978873577297384,195.44100476116793
0.05,-1.49,-0.03978873577297384,195.44100476116793
0.05,-1.48,-0.03978873577297384,195.44100476116793
0.05,-1.47,-0.03978873577297382,195.441004761168
0.05,-1.46,-0.03978873577297383,195.441004761168
0.05,-1.45,-0.039788735772973836,195.44100476116796
0.05,-1.44,-0.03978873577297384,195.44100476116793
0.05,-1.43,-0.039788735772973836,195.44100476116796
0.05,-1.42,-0.039788735772973836,195.44100476116796
0.05,-1.4100000000000001,-0.03978873577297383,195.441004761168
0.05,-1.4,-0.039788735772973836,195.44100476116796
0.05,-1.3900000000000001,-0.03978873577297384,195.44100476116793
0.05,-1.38,-0.039788735772973836,195.44100476116796
0.05,-1.37,-0.03978873577297383,195.441004761168
0.05,-1.3599999999999999,-0.03978873577297383,195.441004761168
0.05,-1.35,-0.039788735772973836,195.44100476116796
0.05,-1.3399999999999999,-0.039788735772973836,195.44100476116796
0.05,-1.33,-0.039788735772973836,195.44100476116796
0.05,-1.3199999999999998,-0.03978873577297383,195.441004761168
0.05,-1.31,-0.03978873577297383,195.441004761168
0.05,-1.2999999999999998,-0.039788735772973836,195.44100476116796
0.05,-1.29,-0.03978873577297383,195.441004761168
0.05,-1.28,-0.039788735772973836,195.44100476116796
0.05,-1.27,-0.03978873577297383,195.441004761168
0.05,-1.26,-0.03978873577297384,195.44100476116793
0.05,-1.25,-0.039788735772973836,195.44100476116796
0.05,-1.24,-0.039788735772973836,195.44100476116796
0.05,-1.23,-0.03978873577297383,195.441004761168
0.05,-1.22,-0.039788735772973836,195.44100476116796
0.05,-1.21,-0.039788735772973836,195.44100476116796
0.05,-1.2,-0.039788735772973836,195.44100476116796
0.05,-1.19,-0.03978873577297384,195.44100476116793
0.05,-1.18,-0.039788735772973836,195.44100476116796
0.05,-1.17,-0.03978873577297383,195.441004761168
0.05,-1.1600000000000001,-0.03978873577297383,195.441004761168
0.05,-1.15,-0.03978873577297384,195.44100476116793
0.05,-1.1400000000000001,-0.039788735772973836,195.44100476116796
0.05,-1.13,-0.03978873577297383,195.441004761168
0.05,-1.12,-0.039788735772973836,195.44100476116796
0.05,-1.1099999999999999,-0.03978873577297384,195.44100476116793
0.05,-1.1,-0.03978873577297383,195.441004761168
0.05,-1.0899999999999999,-0.039788735772973836,195.44100476116796
0.05,-1.08,-0.03978873577297384,195.44100476116793
0.05,-1.0699999999999998,-0.039788735772973836,195.44100476116796
0.05,-1.06,-0.039788735772973836,195.44100476116796
0.05,-1.0499999999999998,-0.03978873577297384,195.44100476116793
0.05,-1.04,-0.03978873577297383,195.441004761168
0.05,-1.03,-0.039788735772973836,195.44100476116796
0.05,-1.02,-0.03978873577297384,195.44100476116793
0.05,-1.01,-0.039788735772973836,195.44100476116796
0.05,-1.0,-0.03978873577297383,195.441004761168
0.05,-0.99,-0.039788735772973836,195.44100476116796
0.05,-0.98,-0.03978873577297384,195.44100476116793
0.05,-0.97,-0.039788735772973836,195.44100476116796
